Transaction_ID,Transaction_Date,Transaction_Date_Only,Transaction_Year,Transaction_Month_Number,Transaction_Month_Name,Transaction_Year_Month,Transaction_Amount,Flagged_Fraud_Amount,Fraudulent,Fraud_Probability,Risk_Score,Risk_Score_Band,Prediction_Label,Fraud_Prediction,Fraud_Status,Risk_Level,High_Risk_Flag,Primary_Risk_Reason,Risk_Reasons,Recommended_Action,Merchant_Category,Payment_Method,Device_Type,Location,Transaction_Type,Time_Risk,Keyword_Risk,Is_International,Is_Night,Suspicious_Keyword,High_Amount_Deviation,International_Night,International_Keyword,Behavioral_Risk_Count,Amount_vs_Average_Spend,Transactions_per_Account_Age
T101273,2024-01-02 21:33:00,2024-01-02,2024,1,January,2024-01,3.23,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.028803,0.154157
T101274,2023-12-20 22:19:00,2023-12-20,2023,12,December,2023-12,52.39,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.246994,0.011236
T101275,2023-11-03 19:56:00,2023-11-03,2023,11,November,2023-11,8.87,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.03076,0.106786
T101276,2023-03-09 05:52:00,2023-03-09,2023,3,March,2023-03,22.17,22.17,1,0.714675,71.47,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,NetBanking,Mobile,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.074803,0.447368
T101277,2024-01-02 16:41:00,2024-01-02,2024,1,January,2024-01,345.37,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Health,Credit Card,POS,Hyderabad,Domestic,Day,Normal,0,0,No,1,0,0,0,7.879763,2.192982
T101278,2023-06-06 14:06:00,2023-06-06,2023,6,June,2023-06,12.3,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,NetBanking,Mobile,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.029284,0.096244
T101279,2023-07-17 03:36:00,2023-07-17,2023,7,July,2023-07,55.27,55.27,0,0.704753,70.48,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,UPI,Mobile,Hyderabad,Domestic,Night,Normal,0,1,No,0,0,0,1,0.225666,0.005594
T101280,2023-10-11 20:12:00,2023-10-11,2023,10,October,2023-10,77.02,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,Debit Card,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.155678,0.075808
T101281,2023-10-01 22:11:00,2023-10-01,2023,10,October,2023-10,96.98,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,UPI,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.268234,0.056147
T101282,2024-02-12 11:54:00,2024-02-12,2024,2,February,2024-02,65.61,0.0,0,0.073692,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,Debit Card,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.132182,0.175926
T101283,2023-05-06 02:35:00,2023-05-06,2023,5,May,2023-05,0.79,0.0,0,0.557654,55.77,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Grocery,NetBanking,Desktop,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.003402,0.258004
T101284,2023-11-08 14:04:00,2023-11-08,2023,11,November,2023-11,31.62,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,PayPal,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.400355,0.050736
T101285,2023-01-03 12:08:00,2023-01-03,2023,1,January,2023-01,58.34,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,NetBanking,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.159234,0.07197
T101286,2023-10-16 22:35:00,2023-10-16,2023,10,October,2023-10,7.36,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,Mobile,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.018819,0.019827
T101287,2023-02-25 12:47:00,2023-02-25,2023,2,February,2023-02,34.54,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,NetBanking,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.080722,0.024476
T101288,2023-06-06 07:00:00,2023-06-06,2023,6,June,2023-06,2.7,0.0,0,0.076608,7.66,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Debit Card,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.01712,0.244928
T101289,2023-02-10 10:28:00,2023-02-10,2023,2,February,2023-02,6.55,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.025169,0.023603
T101290,2023-06-25 21:14:00,2023-06-25,2023,6,June,2023-06,40.46,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,PayPal,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.094054,0.017544
T101291,2023-11-21 01:57:00,2023-11-21,2023,11,November,2023-11,11.39,0.0,1,0.677748,67.77,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Grocery,NetBanking,Desktop,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.026261,0.104672
T101292,2024-02-07 13:49:00,2024-02-07,2024,2,February,2024-02,67.06,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Food,NetBanking,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,1,0,0,0,2.96857,0.96875
T101293,2023-05-28 18:15:00,2023-05-28,2023,5,May,2023-05,93.56,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.276192,0.040323
T101294,2023-11-20 11:32:00,2023-11-20,2023,11,November,2023-11,128.99,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,PayPal,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.423154,1.986111
T101295,2023-07-29 00:45:00,2023-07-29,2023,7,July,2023-07,17.87,0.0,0,0.6799,67.99,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Electronics,NetBanking,Desktop,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.351495,0.03125
T101296,2023-02-12 22:20:00,2023-02-12,2023,2,February,2023-02,14.66,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,NetBanking,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.031475,0.206468
T101297,2023-02-13 02:16:00,2023-02-13,2023,2,February,2023-02,8.84,8.84,1,0.70685,70.69,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Fashion,Debit Card,Mobile,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.038733,0.025956
T101298,2023-04-06 14:15:00,2023-04-06,2023,4,April,2023-04,80.94,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Debit Card,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.237786,0.151247
T101299,2023-07-02 14:17:00,2023-07-02,2023,7,July,2023-07,98.06,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,Credit Card,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.221569,0.28169
T101300,2023-03-24 14:03:00,2023-03-24,2023,3,March,2023-03,2.57,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,UPI,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.034843,0.086087
T101301,2023-05-30 17:25:00,2023-05-30,2023,5,May,2023-05,220.18,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.51281,0.02411
T101302,2023-03-01 05:52:00,2023-03-01,2023,3,March,2023-03,4.27,0.0,0,0.671555,67.16,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Grocery,NetBanking,POS,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.011702,0.146245
T101303,2023-07-30 15:48:00,2023-07-30,2023,7,July,2023-07,62.35,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.147959,0.131462
T101304,2023-12-07 18:42:00,2023-12-07,2023,12,December,2023-12,98.77,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Credit Card,Mobile,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.391215,0.033071
T101305,2023-06-09 11:14:00,2023-06-09,2023,6,June,2023-06,163.82,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Food,NetBanking,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,1,0,0,0,6.202953,0.172012
T101306,2023-08-28 21:36:00,2023-08-28,2023,8,August,2023-08,100.17,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,UPI,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.295879,0.113376
T101307,2023-06-06 23:40:00,2023-06-06,2023,6,June,2023-06,129.45,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Credit Card,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.668923,0.164835
T101308,2023-07-28 07:01:00,2023-07-28,2023,7,July,2023-07,33.17,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.160102,0.036772
T101309,2023-05-23 16:28:00,2023-05-23,2023,5,May,2023-05,134.92,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Credit Card,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.596411,0.045416
T101310,2023-11-07 14:31:00,2023-11-07,2023,11,November,2023-11,6.68,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.026557,0.254174
T101311,2023-01-09 08:23:00,2023-01-09,2023,1,January,2023-01,180.16,0.0,0,0.076608,7.66,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Credit Card,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.538837,0.090967
T101312,2024-01-15 19:22:00,2024-01-15,2024,1,January,2024-01,63.45,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Debit Card,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.173304,0.727273
T101313,2024-02-06 18:44:00,2024-02-06,2024,2,February,2024-02,135.99,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,PayPal,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.348112,0.173709
T101314,2023-11-17 02:37:00,2023-11-17,2023,11,November,2023-11,48.16,0.0,0,0.668536,66.85,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Grocery,NetBanking,Desktop,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.142027,0.268092
T101315,2023-12-08 23:04:00,2023-12-08,2023,12,December,2023-12,82.53,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,PayPal,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.204434,0.05161
T101316,2023-05-23 12:43:00,2023-05-23,2023,5,May,2023-05,59.79,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,NetBanking,Mobile,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.855977,0.225173
T101317,2023-05-12 03:28:00,2023-05-12,2023,5,May,2023-05,105.22,105.22,0,0.74158,74.16,High Risk,Fraud,1,Predicted Fraud,High,1,International + night-time,International transaction | Night-time transaction | International + night-time pattern | Multiple behavioral risk indicators,Immediate Review,Entertainment,PayPal,POS,Delhi,International,Night,Normal,1,1,No,0,1,0,2,0.2505,0.10989
T101318,2023-05-05 06:44:00,2023-05-05,2023,5,May,2023-05,6.81,0.0,0,0.085595,8.56,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Debit Card,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.034089,0.120393
T101319,2023-03-17 04:18:00,2023-03-17,2023,3,March,2023-03,4.98,0.0,0,0.647963,64.8,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Food,PayPal,Mobile,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.018506,0.154286
T101320,2023-03-01 07:16:00,2023-03-01,2023,3,March,2023-03,22.71,0.0,0,0.076608,7.66,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Credit Card,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.102044,0.110132
T101321,2023-06-16 10:27:00,2023-06-16,2023,6,June,2023-06,13.9,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,PayPal,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.057178,0.089109
T101322,2023-07-11 09:37:00,2023-07-11,2023,7,July,2023-07,164.32,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,Desktop,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,1.09649,0.073887
T101323,2023-06-26 10:30:00,2023-06-26,2023,6,June,2023-06,19.8,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.212264,0.646739
T101324,2023-03-13 05:08:00,2023-03-13,2023,3,March,2023-03,297.93,297.93,0,0.798221,79.82,High Risk,Fraud,1,Predicted Fraud,High,1,International + night-time,International transaction | Night-time transaction | Transaction amount significantly above average | International + night-time pattern | Multiple behavioral risk indicators,Immediate Review,Travel,PayPal,POS,Chennai,International,Night,Normal,1,1,No,1,1,0,2,4.85228,0.094545
T101325,2024-01-04 10:23:00,2024-01-04,2024,1,January,2024-01,32.87,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,PayPal,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.142177,0.901408
T101326,2023-08-13 20:10:00,2023-08-13,2023,8,August,2023-08,16.08,16.08,0,0.722169,72.22,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Grocery,PayPal,Desktop,Delhi,International,Day,Normal,1,0,No,0,0,0,1,0.225273,0.092531
T101327,2023-05-24 13:50:00,2023-05-24,2023,5,May,2023-05,124.74,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.959243,0.053108
T101328,2023-12-28 00:25:00,2023-12-28,2023,12,December,2023-12,86.0,86.0,0,0.6984,69.84,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Health,PayPal,POS,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,1.139526,0.121387
T101329,2023-05-29 10:46:00,2023-05-29,2023,5,May,2023-05,55.16,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,NetBanking,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.869072,0.010503
T101330,2023-11-29 21:51:00,2023-11-29,2023,11,November,2023-11,64.84,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.146561,0.043267
T101331,2023-10-02 23:53:00,2023-10-02,2023,10,October,2023-10,101.61,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,UPI,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.298616,0.04127
T101332,2023-10-28 06:26:00,2023-10-28,2023,10,October,2023-10,20.75,20.75,0,0.70804,70.8,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Food,Credit Card,POS,Hyderabad,International,Day,Normal,1,0,No,0,0,0,1,0.044851,0.320594
T101333,2023-12-24 15:10:00,2023-12-24,2023,12,December,2023-12,448.69,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,NetBanking,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,1.378168,0.069421
T101334,2023-02-08 05:10:00,2023-02-08,2023,2,February,2023-02,294.45,294.45,1,0.72702,72.7,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Entertainment,Debit Card,Desktop,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.695212,0.128405
T101335,2023-12-08 14:47:00,2023-12-08,2023,12,December,2023-12,84.06,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,PayPal,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.297979,0.117386
T101336,2023-12-13 11:56:00,2023-12-13,2023,12,December,2023-12,17.81,0.0,0,0.073692,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Debit Card,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.075246,0.113358
T101337,2023-05-25 13:47:00,2023-05-25,2023,5,May,2023-05,91.21,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,PayPal,Mobile,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.339134,0.025532
T101338,2023-09-19 04:56:00,2023-09-19,2023,9,September,2023-09,5.99,5.99,0,0.690756,69.08,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Grocery,UPI,POS,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.035888,0.215714
T101339,2023-11-13 12:53:00,2023-11-13,2023,11,November,2023-11,2.49,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,NetBanking,POS,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.007491,0.089362
T101340,2023-09-28 23:54:00,2023-09-28,2023,9,September,2023-09,23.84,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Credit Card,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.053023,0.027252
T101341,2023-05-25 23:33:00,2023-05-25,2023,5,May,2023-05,49.68,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.1263,0.172652
T101342,2023-02-09 03:56:00,2023-02-09,2023,2,February,2023-02,162.16,162.16,0,0.717098,71.71,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,PayPal,Mobile,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.686014,0.080624
T101343,2023-11-18 06:17:00,2023-11-18,2023,11,November,2023-11,103.91,0.0,0,0.085972,8.6,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,Credit Card,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.217649,0.190423
