Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Transaction_Hour,Transaction_Day,Transaction_Month,Day_of_Week,Is_Weekend,Amount_vs_Average_Spend,Transactions_per_Account_Age
T101434,CUST7937,2023-08-30 12:36:00,12.03,Utilities,NetBanking,POS,Kolkata,1,137,441.1,168,No,0,12,30,8,Wednesday,0,0.02727272727272727,0.8154761904761905
T101435,CUST6243,2023-02-14 15:54:00,2.43,Health,Credit Card,POS,Pune,0,78,377.18,1439,No,0,15,14,2,Tuesday,0,0.006442547324884671,0.054204308547602505
T101436,CUST1084,2023-09-19 16:35:00,29.45,Health,PayPal,Desktop,Delhi,0,67,383.74,571,No,0,16,19,9,Tuesday,0,0.07674467087090217,0.11733800350262696
T101437,CUST8676,2023-06-30 08:32:00,97.58,Fashion,Debit Card,POS,Mumbai,0,108,449.87,353,No,0,8,30,6,Friday,0,0.21690710649743258,0.3059490084985836
T101438,CUST6313,2023-10-20 12:50:00,18.04,Electronics,UPI,Desktop,Delhi,0,44,370.8,978,No,0,12,20,10,Friday,0,0.04865156418554476,0.044989775051124746
T101439,CUST3139,2023-11-05 21:06:00,89.53,Entertainment,Debit Card,Desktop,Kolkata,0,189,176.4,630,No,0,21,5,11,Sunday,1,0.5075396825396825,0.3
T101440,CUST3313,2023-06-29 21:45:00,280.29,Electronics,NetBanking,Desktop,Bengaluru,0,149,69.18,1970,No,0,21,29,6,Thursday,0,4.051604509973981,0.07563451776649746
T101441,CUST8026,2023-05-13 09:38:00,7.89,Utilities,Credit Card,POS,Delhi,0,7,216.72,1718,No,0,9,13,5,Saturday,1,0.03640642303433001,0.004074505238649592
T101442,CUST2698,2023-07-01 15:30:00,89.33,Food,NetBanking,Desktop,Bengaluru,0,128,52.8,102,No,0,15,1,7,Saturday,1,1.6918560606060606,1.2549019607843137
T101443,CUST1583,2023-08-26 16:35:00,46.92,Travel,UPI,POS,Hyderabad,1,97,66.73,869,No,0,16,26,8,Saturday,1,0.7031320245766521,0.11162255466052934
T101444,CUST8846,2023-07-01 11:01:00,162.08,Electronics,UPI,Desktop,Bengaluru,0,11,475.58,1442,No,0,11,1,7,Saturday,1,0.34080491189705203,0.0076282940360610264
T101445,CUST2746,2023-10-18 03:38:00,15.6,Grocery,UPI,POS,Mumbai,0,173,341.18,1291,No,0,3,18,10,Wednesday,0,0.04572366492760419,0.13400464756003097
T101446,CUST3094,2023-03-25 09:38:00,94.38,Utilities,UPI,Desktop,Pune,0,160,427.29,1017,No,0,9,25,3,Saturday,1,0.2208804324931545,0.15732546705998032
T101447,CUST8201,2023-10-15 14:20:00,145.67,Travel,Debit Card,Mobile,Pune,0,106,325.02,1375,No,0,14,15,10,Sunday,1,0.44818780382745677,0.07709090909090908
T101448,CUST3167,2023-12-19 14:02:00,231.47,Health,UPI,Mobile,Mumbai,1,83,215.08,1394,No,0,14,19,12,Tuesday,0,1.0762042030872232,0.05954088952654232
T101449,CUST7073,2024-01-18 19:23:00,91.97,Utilities,UPI,Mobile,Mumbai,0,36,22.33,1816,No,0,19,18,1,Thursday,0,4.118674429019257,0.019823788546255508
T101450,CUST1842,2023-08-17 08:58:00,55.0,Travel,Debit Card,Desktop,Mumbai,0,118,478.36,1358,No,0,8,17,8,Thursday,0,0.11497616857596789,0.08689248895434462
T101451,CUST7387,2023-03-01 16:33:00,76.95,Grocery,UPI,POS,Chennai,0,165,44.76,1061,No,0,16,1,3,Wednesday,0,1.7191689008042896,0.15551366635249764
T101452,CUST9993,2024-01-01 22:36:00,162.55,Fashion,NetBanking,Desktop,Kolkata,0,41,308.98,1260,No,0,22,1,1,Monday,0,0.5260858307981099,0.03253968253968254
T101453,CUST5945,2023-02-03 10:11:00,67.63,Grocery,NetBanking,Desktop,Bengaluru,0,92,60.08,440,No,0,10,3,2,Friday,0,1.1256657789613849,0.20909090909090908
T101454,CUST3629,2023-04-05 03:01:00,2.47,Grocery,PayPal,Desktop,Mumbai,0,49,149.23,287,No,0,3,5,4,Wednesday,0,0.016551631709441805,0.17073170731707318
T101455,CUST2760,2023-01-26 08:11:00,213.83,Fashion,NetBanking,Desktop,Pune,0,143,101.05,1849,No,0,8,26,1,Thursday,0,2.116081147946561,0.07733910221741482
T101456,CUST9904,2023-02-15 09:47:00,93.57,Fashion,Credit Card,POS,Delhi,0,141,281.32,680,No,0,9,15,2,Wednesday,0,0.33261055026304565,0.2073529411764706
T101457,CUST9738,2024-02-16 15:39:00,90.29,Fashion,Credit Card,Desktop,Delhi,0,53,444.67,1099,No,0,15,16,2,Friday,0,0.20304945240290553,0.048225659690627844
T101458,CUST9666,2023-04-07 06:19:00,19.43,Fashion,Credit Card,Mobile,Chennai,0,107,321.45,155,No,0,6,7,4,Friday,0,0.060444859231606786,0.6903225806451613
T101459,CUST5382,2023-05-06 09:13:00,86.04,Fashion,Debit Card,Mobile,Bengaluru,0,33,335.45,1074,No,0,9,6,5,Saturday,1,0.25649128036965274,0.030726256983240222
T101460,CUST6455,2023-04-20 05:27:00,40.05,Grocery,NetBanking,Mobile,Bengaluru,0,119,455.38,1223,No,0,5,20,4,Thursday,0,0.0879485265053362,0.0973017170891251
T101461,CUST9447,2023-02-24 14:49:00,84.27,Food,Credit Card,Desktop,Kolkata,0,32,377.22,573,No,0,14,24,2,Friday,0,0.22339748687768407,0.055846422338568937
T101462,CUST4541,2023-12-22 03:47:00,9.02,Food,PayPal,POS,Bengaluru,0,118,434.32,1469,Yes,1,3,22,12,Friday,0,0.02076809725547983,0.08032675289312458
T101463,CUST4214,2023-05-28 18:13:00,85.8,Utilities,Debit Card,POS,Pune,0,176,214.03,484,No,0,18,28,5,Sunday,1,0.40087838153529876,0.36363636363636365
T101464,CUST9285,2023-11-27 12:54:00,595.34,Electronics,PayPal,POS,Pune,0,196,434.02,691,No,0,12,27,11,Monday,0,1.3716879406478966,0.28364688856729375
T101465,CUST7494,2023-09-16 01:10:00,3.95,Food,NetBanking,Desktop,Kolkata,0,185,326.47,1259,No,0,1,16,9,Saturday,1,0.012099120899316935,0.14694201747418587
T101466,CUST9086,2023-07-23 19:56:00,302.39,Health,UPI,POS,Chennai,0,62,76.45,1386,No,0,19,23,7,Sunday,1,3.955395683453237,0.044733044733044736
T101467,CUST6661,2023-09-23 06:57:00,41.79,Food,PayPal,Mobile,Bengaluru,0,82,28.97,1074,No,0,6,23,9,Saturday,1,1.4425267518122196,0.07635009310986965
T101468,CUST2729,2023-06-11 18:08:00,163.68,Grocery,UPI,POS,Bengaluru,0,130,129.58,947,No,0,18,11,6,Sunday,1,1.263157894736842,0.13727560718057022
T101469,CUST8913,2023-12-03 07:49:00,122.0,Fashion,Debit Card,Desktop,Mumbai,0,77,195.39,1855,No,0,7,3,12,Sunday,1,0.6243922411587083,0.04150943396226415
T101470,CUST3482,2023-08-26 05:35:00,66.96,Utilities,PayPal,Desktop,Bengaluru,0,16,420.41,1703,No,0,5,26,8,Saturday,1,0.1592730905544587,0.009395184967704051
T101471,CUST8669,2023-09-24 16:30:00,107.29,Fashion,PayPal,POS,Pune,0,123,373.21,1118,No,0,16,24,9,Sunday,1,0.2874788992792262,0.11001788908765653
T101472,CUST1450,2023-01-29 04:40:00,168.64,Entertainment,Debit Card,Desktop,Mumbai,0,8,478.13,1630,No,0,4,29,1,Sunday,1,0.35270742266747535,0.0049079754601227
T101473,CUST4617,2023-07-11 11:57:00,41.42,Entertainment,Debit Card,POS,Mumbai,0,147,284.0,117,No,0,11,11,7,Tuesday,0,0.14584507042253522,1.2564102564102564
T101474,CUST7594,2023-11-09 23:42:00,31.68,Entertainment,Credit Card,POS,Bengaluru,0,160,376.39,1888,No,0,23,9,11,Thursday,0,0.08416801721618535,0.0847457627118644
T101475,CUST7324,2023-11-13 07:52:00,88.11,Grocery,NetBanking,Mobile,Delhi,0,67,144.89,1532,No,0,7,13,11,Monday,0,0.6081165021740631,0.043733681462140996
T101476,CUST2402,2023-12-06 19:33:00,131.96,Health,PayPal,Desktop,Hyderabad,0,115,342.99,1096,No,0,19,6,12,Wednesday,0,0.38473424881191876,0.10492700729927007
T101477,CUST7201,2023-10-05 11:44:00,114.93,Food,PayPal,Mobile,Pune,1,113,356.01,1936,No,0,11,5,10,Thursday,0,0.3228280104491447,0.05836776859504132
T101478,CUST7149,2024-02-14 02:53:00,127.89,Grocery,Debit Card,Desktop,Delhi,0,32,425.72,1990,No,0,2,14,2,Wednesday,0,0.300408719346049,0.016080402010050253
T101479,CUST1446,2023-11-07 14:27:00,45.76,Electronics,Debit Card,POS,Bengaluru,0,105,272.84,1194,No,0,14,7,11,Tuesday,0,0.16771734349802084,0.08793969849246232
T101480,CUST9537,2023-04-10 02:10:00,136.23,Utilities,NetBanking,Desktop,Bengaluru,0,25,328.01,1427,No,1,2,10,4,Monday,0,0.41532270357611045,0.01751927119831815
T101481,CUST1501,2023-04-16 00:09:00,10.25,Fashion,Debit Card,POS,Delhi,0,53,109.49,545,No,0,0,16,4,Sunday,1,0.09361585532925382,0.09724770642201835
T101482,CUST6917,2024-01-06 16:04:00,62.91,Entertainment,UPI,Desktop,Bengaluru,0,81,371.01,529,No,0,16,6,1,Saturday,1,0.16956416269103258,0.15311909262759923
T101483,CUST7466,2023-03-14 11:47:00,0.46,Travel,UPI,Mobile,Pune,0,25,420.82,1332,No,0,11,14,3,Tuesday,0,0.0010931039399268096,0.01876876876876877
T101484,CUST9671,2023-10-02 10:17:00,31.39,Electronics,UPI,Mobile,Kolkata,0,33,300.93,355,No,0,10,2,10,Monday,0,0.10430997241883494,0.09295774647887324
T101485,CUST7997,2023-01-03 18:17:00,36.51,Entertainment,UPI,POS,Mumbai,1,31,66.68,1471,No,0,18,3,1,Tuesday,0,0.5475404919016196,0.02107409925220938
T101486,CUST8736,2023-01-03 05:22:00,40.36,Health,NetBanking,Mobile,Chennai,0,36,163.3,582,No,0,5,3,1,Tuesday,0,0.24715248009797916,0.061855670103092786
T101487,CUST5149,2024-02-08 21:50:00,95.12,Electronics,PayPal,POS,Bengaluru,0,87,243.0,1967,Yes,0,21,8,2,Thursday,0,0.391440329218107,0.044229791560752414
T101488,CUST5582,2023-05-04 14:29:00,39.35,Grocery,UPI,POS,Bengaluru,0,123,341.81,917,No,0,14,4,5,Thursday,0,0.1151224364412978,0.1341330425299891
T101489,CUST7972,2023-11-07 13:03:00,47.64,Food,Debit Card,POS,Delhi,1,177,166.96,1025,No,1,13,7,11,Tuesday,0,0.2853378054623862,0.17268292682926828
T101490,CUST9771,2023-10-28 18:24:00,21.7,Fashion,UPI,Desktop,Mumbai,0,44,421.74,1655,No,0,18,28,10,Saturday,1,0.05145350215772751,0.026586102719033233
T101491,CUST9436,2024-01-29 06:09:00,37.38,Utilities,NetBanking,POS,Delhi,0,48,192.18,1022,No,0,6,29,1,Monday,0,0.19450515142054325,0.046966731898238745
T101492,CUST5204,2024-02-17 05:09:00,20.63,Health,Debit Card,Mobile,Kolkata,0,158,30.99,1821,No,1,5,17,2,Saturday,1,0.6656986124556309,0.08676551345414607
T101493,CUST3001,2023-06-09 02:14:00,6.08,Health,UPI,Desktop,Pune,0,13,399.06,958,No,0,2,9,6,Friday,0,0.015235804139728361,0.013569937369519834
T101494,CUST6799,2023-09-24 01:30:00,74.0,Travel,PayPal,Mobile,Delhi,0,171,325.67,950,No,0,1,24,9,Sunday,1,0.22722387693063528,0.18
T101495,CUST9221,2023-01-04 01:17:00,88.26,Electronics,Debit Card,POS,Bengaluru,0,144,402.96,337,No,0,1,4,1,Wednesday,0,0.21902918403811794,0.42729970326409494
T101496,CUST2804,2023-06-05 02:29:00,77.3,Travel,Debit Card,POS,Mumbai,0,91,180.96,686,No,0,2,5,6,Monday,0,0.42716622458001763,0.1326530612244898
T101497,CUST4707,2023-03-22 23:35:00,49.81,Food,PayPal,Mobile,Pune,0,154,18.64,1360,No,0,23,22,3,Wednesday,0,2.6722103004291844,0.11323529411764706
T101498,CUST8743,2023-11-17 04:51:00,38.22,Entertainment,Debit Card,Desktop,Bengaluru,0,175,46.14,1952,No,1,4,17,11,Friday,0,0.8283485045513653,0.08965163934426229
T101499,CUST2273,2023-09-06 21:36:00,159.22,Food,UPI,Mobile,Pune,0,165,64.78,1876,No,0,21,6,9,Wednesday,0,2.45785736338376,0.08795309168443496
T101500,CUST7122,2023-11-13 08:59:00,58.56,Entertainment,Debit Card,POS,Bengaluru,1,131,404.52,499,No,0,8,13,11,Monday,0,0.1447641649362207,0.2625250501002004
T101501,CUST7613,2023-02-06 03:10:00,52.19,Travel,UPI,Desktop,Bengaluru,1,154,157.7,1237,No,1,3,6,2,Monday,0,0.3309448319594166,0.12449474535165723
T101502,CUST5481,2024-02-05 12:48:00,2.08,Fashion,PayPal,POS,Bengaluru,0,143,498.97,1684,No,0,12,5,2,Monday,0,0.004168587289817023,0.08491686460807601
T101503,CUST1002,2023-09-16 13:11:00,33.39,Food,Credit Card,POS,Chennai,1,66,381.61,654,No,0,13,16,9,Saturday,1,0.08749770708314772,0.10091743119266056
T101504,CUST8890,2023-01-09 07:12:00,38.27,Travel,PayPal,Mobile,Hyderabad,0,28,304.57,320,No,0,7,9,1,Monday,0,0.12565255934596317,0.0875
T101505,CUST4152,2023-07-16 08:46:00,40.71,Electronics,UPI,POS,Mumbai,0,125,491.97,278,No,0,8,16,7,Sunday,1,0.08274894810659186,0.44964028776978415
T101506,CUST9221,2023-05-06 00:10:00,69.43,Travel,NetBanking,Mobile,Kolkata,0,166,164.99,353,No,1,0,6,5,Saturday,1,0.4208133826292503,0.4702549575070821
T101507,CUST4439,2023-01-24 09:48:00,61.02,Travel,PayPal,Desktop,Chennai,0,172,91.15,1496,No,0,9,24,1,Tuesday,0,0.6694459681843116,0.11497326203208556
T101508,CUST9324,2023-10-24 07:19:00,74.9,Grocery,NetBanking,POS,Hyderabad,0,181,371.26,633,No,0,7,24,10,Tuesday,0,0.20174540753111028,0.2859399684044234
T101509,CUST6058,2023-11-15 06:03:00,115.81,Food,NetBanking,POS,Pune,0,80,146.26,88,No,0,6,15,11,Wednesday,0,0.7918091070696022,0.9090909090909091
T101510,CUST9369,2023-09-05 01:04:00,134.13,Utilities,UPI,Desktop,Hyderabad,0,132,480.91,1050,No,0,1,5,9,Tuesday,0,0.27890873552223905,0.12571428571428572
T101511,CUST9767,2023-10-01 03:24:00,101.3,Fashion,UPI,Mobile,Hyderabad,0,72,494.15,298,No,0,3,1,10,Sunday,1,0.20499848224223413,0.24161073825503357
T101512,CUST1165,2023-05-13 13:50:00,249.02,Fashion,Credit Card,POS,Chennai,0,44,463.94,1371,No,0,13,13,5,Saturday,1,0.5367504418674829,0.032093362509117436
T101513,CUST4567,2023-10-31 18:31:00,1.47,Grocery,Debit Card,Desktop,Mumbai,0,119,472.93,123,No,0,18,31,10,Tuesday,0,0.003108282409658935,0.967479674796748
T101514,CUST9977,2023-07-21 10:29:00,17.43,Entertainment,PayPal,POS,Delhi,0,46,311.67,1307,No,0,10,21,7,Friday,0,0.055924535566464526,0.03519510328997705
T101515,CUST7709,2023-10-18 06:08:00,0.61,Health,UPI,Mobile,Hyderabad,1,84,349.14,716,No,0,6,18,10,Wednesday,0,0.0017471501403448473,0.11731843575418995
T101516,CUST7500,2023-07-29 00:23:00,83.41,Entertainment,PayPal,Mobile,Delhi,0,26,56.18,1513,No,0,0,29,7,Saturday,1,1.4846920612317551,0.017184401850627893
T101517,CUST8294,2024-02-11 20:32:00,182.65,Fashion,NetBanking,Mobile,Delhi,1,96,383.89,544,No,1,20,11,2,Sunday,1,0.47578733491364716,0.17647058823529413
T101518,CUST5630,2024-01-20 15:30:00,22.32,Travel,Debit Card,Mobile,Bengaluru,0,13,109.01,562,No,0,15,20,1,Saturday,1,0.20475185762774056,0.023131672597864767
T101519,CUST7693,2023-03-14 10:17:00,209.42,Grocery,Credit Card,Desktop,Delhi,0,125,421.76,1157,No,0,10,14,3,Tuesday,0,0.496538315629742,0.10803802938634399
T101520,CUST5381,2023-07-27 21:15:00,4.97,Electronics,PayPal,POS,Pune,0,69,481.15,1886,No,0,21,27,7,Thursday,0,0.010329419100072743,0.036585365853658534
T101521,CUST3988,2023-12-02 11:51:00,217.98,Food,Debit Card,Desktop,Pune,0,172,114.07,431,No,0,11,2,12,Saturday,1,1.9109318839309197,0.3990719257540603
T101522,CUST6371,2023-08-01 00:12:00,34.66,Food,Credit Card,Mobile,Bengaluru,0,181,48.24,1834,No,0,0,1,8,Tuesday,0,0.71849087893864,0.09869138495092694
T101523,CUST6621,2023-09-17 13:48:00,8.56,Utilities,PayPal,Mobile,Mumbai,0,51,247.11,996,No,0,13,17,9,Sunday,1,0.03464044352717413,0.05120481927710843
T101524,CUST5334,2023-09-07 17:51:00,53.22,Food,Debit Card,Mobile,Kolkata,0,13,397.86,1386,No,0,17,7,9,Thursday,0,0.13376564620720857,0.00937950937950938
T101525,CUST4806,2023-08-25 21:59:00,23.74,Travel,UPI,Mobile,Mumbai,0,169,387.61,750,No,0,21,25,8,Friday,0,0.06124712984701117,0.22533333333333333
T101526,CUST4603,2023-04-07 17:33:00,26.82,Electronics,PayPal,POS,Pune,0,139,351.44,906,No,0,17,7,4,Friday,0,0.07631459139540178,0.1534216335540839
T101527,CUST5663,2023-11-30 17:39:00,29.37,Grocery,Debit Card,Mobile,Kolkata,0,165,412.14,637,No,0,17,30,11,Thursday,0,0.0712621924588732,0.25902668759811615
T101528,CUST8427,2023-03-09 13:50:00,129.97,Grocery,Credit Card,POS,Bengaluru,0,60,95.74,122,No,0,13,9,3,Thursday,0,1.3575308126175059,0.4918032786885246
T101529,CUST1413,2023-07-06 01:52:00,61.98,Food,Debit Card,Mobile,Mumbai,0,32,329.45,1610,No,0,1,6,7,Thursday,0,0.1881317347093641,0.01987577639751553
T101530,CUST7499,2023-09-12 21:43:00,29.84,Electronics,UPI,POS,Kolkata,0,173,306.78,603,No,0,21,12,9,Tuesday,0,0.09726840080839691,0.28689883913764513
T101531,CUST7046,2023-02-26 03:49:00,75.4,Electronics,PayPal,POS,Kolkata,0,18,85.18,1595,No,1,3,26,2,Sunday,1,0.8851843155670345,0.01128526645768025
T101532,CUST8530,2023-03-05 01:57:00,100.74,Electronics,PayPal,Mobile,Hyderabad,0,93,213.07,1000,No,0,1,5,3,Sunday,1,0.4728023654198151,0.093
T101533,CUST5200,2023-08-26 06:18:00,25.46,Fashion,PayPal,Desktop,Mumbai,1,148,427.74,1835,No,1,6,26,8,Saturday,1,0.059522139617524665,0.08065395095367847
T101534,CUST1806,2023-10-02 03:58:00,42.69,Fashion,UPI,Desktop,Bengaluru,0,44,486.18,466,No,1,3,2,10,Monday,0,0.08780698506725904,0.0944206008583691
T101535,CUST1103,2023-07-29 13:36:00,10.4,Food,Credit Card,Desktop,Kolkata,0,164,336.06,1063,No,0,13,29,7,Saturday,1,0.030946854728322325,0.15428033866415805
T101536,CUST2065,2023-02-11 05:02:00,15.99,Electronics,PayPal,Desktop,Pune,0,197,461.75,485,No,0,5,11,2,Saturday,1,0.03462912831618841,0.4061855670103093
T101537,CUST4425,2023-12-20 12:53:00,91.43,Health,Credit Card,Desktop,Hyderabad,0,37,74.7,444,No,0,12,20,12,Wednesday,0,1.223962516733601,0.08333333333333333
T101538,CUST9027,2023-09-09 13:04:00,16.02,Electronics,Debit Card,Mobile,Delhi,1,161,487.78,1571,No,1,13,9,9,Saturday,1,0.0328426749764238,0.10248249522597072
T101539,CUST4728,2023-04-23 16:11:00,59.58,Grocery,Credit Card,Mobile,Delhi,1,127,26.42,1428,No,0,16,23,4,Sunday,1,2.255109765329296,0.08893557422969188
T101540,CUST6349,2023-10-21 19:09:00,98.77,Grocery,Credit Card,Mobile,Delhi,0,19,268.36,1584,No,0,19,21,10,Saturday,1,0.368050380086451,0.011994949494949494
T101541,CUST5990,2023-05-01 18:36:00,9.04,Food,PayPal,Mobile,Pune,0,179,152.59,1577,No,0,18,1,5,Monday,0,0.05924372501474539,0.11350665821179455
T101542,CUST3327,2023-04-25 18:01:00,67.02,Health,NetBanking,Mobile,Kolkata,1,32,408.82,1426,No,0,18,25,4,Tuesday,0,0.16393522821779755,0.02244039270687237
T101543,CUST9652,2023-08-20 18:05:00,23.72,Electronics,NetBanking,Mobile,Bengaluru,0,106,116.6,733,No,0,18,20,8,Sunday,1,0.2034305317324185,0.1446111869031378
T101544,CUST1791,2023-03-08 17:53:00,263.59,Entertainment,UPI,POS,Delhi,0,22,15.65,1668,No,0,17,8,3,Wednesday,0,16.842811501597442,0.013189448441247002
T101545,CUST7748,2024-01-31 23:37:00,52.86,Health,UPI,POS,Mumbai,0,122,213.16,911,No,0,23,31,1,Wednesday,0,0.24798273597297804,0.13391877058177826
T101546,CUST7851,2023-12-03 00:33:00,131.19,Utilities,NetBanking,Mobile,Delhi,0,129,41.41,791,No,0,0,3,12,Sunday,1,3.168075344119778,0.16308470290771176
T101547,CUST9981,2023-06-22 14:10:00,63.92,Food,Debit Card,Mobile,Kolkata,0,54,152.15,1809,No,0,14,22,6,Thursday,0,0.4201117318435754,0.029850746268656716
T101548,CUST5622,2023-03-15 04:23:00,3.55,Grocery,PayPal,POS,Chennai,0,148,325.44,1903,No,0,4,15,3,Wednesday,0,0.010908308751229105,0.07777193904361535
T101549,CUST7318,2023-07-16 20:45:00,80.22,Entertainment,PayPal,POS,Pune,0,58,154.4,1492,No,0,20,16,7,Sunday,1,0.5195595854922279,0.0388739946380697
T101550,CUST7382,2023-11-08 13:44:00,241.94,Grocery,Debit Card,Mobile,Chennai,0,163,130.44,1248,No,0,13,8,11,Wednesday,0,1.8547991413676785,0.13060897435897437
T101551,CUST7436,2023-08-19 07:42:00,73.63,Fashion,Debit Card,POS,Delhi,0,70,86.19,294,No,0,7,19,8,Saturday,1,0.8542754379858452,0.23809523809523808
T101552,CUST9716,2023-10-02 19:44:00,136.82,Food,NetBanking,Desktop,Kolkata,0,198,76.23,536,No,0,19,2,10,Monday,0,1.7948314311950673,0.3694029850746269
T101553,CUST8026,2023-07-24 09:35:00,172.48,Food,UPI,Desktop,Delhi,0,189,267.67,675,No,0,9,24,7,Monday,0,0.6443755370418799,0.28
T101554,CUST1423,2023-05-26 07:13:00,20.71,Electronics,Debit Card,Desktop,Chennai,0,63,343.94,926,No,0,7,26,5,Friday,0,0.060213990812350994,0.06803455723542116
T101555,CUST2743,2024-01-06 00:32:00,19.07,Electronics,UPI,POS,Kolkata,1,189,231.84,1479,No,0,0,6,1,Saturday,1,0.08225500345065563,0.12778904665314403
T101556,CUST6787,2023-05-14 22:14:00,75.53,Fashion,Credit Card,Mobile,Pune,0,185,70.57,890,No,0,22,14,5,Sunday,1,1.070284823579425,0.20786516853932585
T101557,CUST3239,2023-12-23 20:09:00,42.35,Entertainment,PayPal,Mobile,Pune,0,3,327.4,718,No,0,20,23,12,Saturday,1,0.12935247403787417,0.004178272980501393
T101558,CUST5288,2023-02-08 14:32:00,146.54,Utilities,NetBanking,Mobile,Delhi,0,99,282.99,896,No,0,14,8,2,Wednesday,0,0.5178274850701438,0.11049107142857142
T101559,CUST4259,2023-10-13 23:42:00,184.23,Travel,PayPal,POS,Pune,0,45,196.82,1152,No,0,23,13,10,Friday,0,0.9360329234833858,0.0390625
T101560,CUST4656,2024-02-12 18:38:00,34.88,Health,NetBanking,POS,Hyderabad,0,143,171.72,1083,No,0,18,12,2,Monday,0,0.20312136035406478,0.13204062788550322
T101561,CUST7742,2023-07-31 17:11:00,21.63,Travel,Credit Card,Desktop,Kolkata,0,17,99.74,1344,No,0,17,31,7,Monday,0,0.21686384599959896,0.012648809523809524
T101562,CUST2838,2023-06-03 11:08:00,121.32,Travel,PayPal,POS,Kolkata,0,143,81.69,1628,No,0,11,3,6,Saturday,1,1.4851266984943077,0.08783783783783784
T101563,CUST9893,2023-10-14 11:49:00,25.71,Food,Credit Card,Desktop,Pune,0,5,176.0,516,No,0,11,14,10,Saturday,1,0.14607954545454546,0.009689922480620155
T101564,CUST9655,2023-07-24 01:59:00,138.35,Health,NetBanking,Desktop,Kolkata,0,174,30.4,1459,No,0,1,24,7,Monday,0,4.550986842105263,0.11925976696367376
T101565,CUST6016,2023-06-18 08:58:00,44.1,Food,Debit Card,Mobile,Chennai,1,11,223.95,1992,No,1,8,18,6,Sunday,1,0.1969189551239116,0.005522088353413655
T101566,CUST2259,2023-04-08 16:07:00,88.1,Utilities,PayPal,POS,Bengaluru,0,192,304.77,57,No,0,16,8,4,Saturday,1,0.2890704465662631,3.3684210526315788
T101567,CUST5080,2023-12-13 23:27:00,8.03,Health,Credit Card,Mobile,Chennai,0,92,471.41,1199,No,0,23,13,12,Wednesday,0,0.017034004369869113,0.07673060884070058
T101568,CUST8523,2023-01-12 03:04:00,78.22,Grocery,PayPal,Mobile,Mumbai,0,142,316.66,317,No,0,3,12,1,Thursday,0,0.24701572664687677,0.4479495268138801
T101569,CUST1949,2023-02-03 08:27:00,48.08,Food,PayPal,POS,Hyderabad,0,39,315.8,610,No,0,8,3,2,Friday,0,0.15224825839138695,0.06393442622950819
T101570,CUST7242,2023-01-19 03:54:00,70.67,Food,PayPal,POS,Bengaluru,1,195,193.46,979,No,1,3,19,1,Thursday,0,0.36529515145249664,0.19918283963227784
T101571,CUST1355,2023-09-17 04:40:00,14.72,Food,UPI,Desktop,Delhi,0,183,75.33,281,No,0,4,17,9,Sunday,1,0.19540687641046064,0.6512455516014235
T101572,CUST3841,2024-01-01 20:51:00,106.81,Entertainment,Credit Card,Desktop,Kolkata,0,42,229.0,1215,No,0,20,1,1,Monday,0,0.46641921397379915,0.0345679012345679
T101573,CUST4015,2023-01-13 16:59:00,158.9,Fashion,Credit Card,Desktop,Mumbai,0,94,303.35,956,No,0,16,13,1,Friday,0,0.5238173726718311,0.09832635983263599
T101574,CUST5099,2024-02-14 21:07:00,19.54,Food,PayPal,Desktop,Mumbai,0,5,364.78,139,No,0,21,14,2,Wednesday,0,0.05356653325291957,0.03597122302158273
T101575,CUST4554,2023-01-19 21:35:00,8.05,Utilities,Debit Card,Mobile,Hyderabad,1,52,414.78,1918,No,0,21,19,1,Thursday,0,0.019407878875548488,0.027111574556830033
T101576,CUST7279,2023-04-02 22:08:00,1.91,Electronics,PayPal,Mobile,Bengaluru,0,150,135.4,673,No,0,22,2,4,Sunday,1,0.014106351550960117,0.22288261515601784
